dim1,dim2,perc_zeros,nnz,CSR_time,sable_time
16,5000,20,64000,19727.0,11671.0
16,5000,40,48000,15480.5,11674.5
16,5000,50,40000,13405.0,11678.0
16,5000,75,20000,6544.0,11676.5
16,5000,80,16000,4768.5,11656.0
16,5000,85,12000,3788.5,11683.5
16,5000,90,8000,2542.0,11665.0
16,5000,95,4000,1389.0,11667.0
16,5000,99,800,365.0,11667.5
20,1,0,20,189.5,28.5
20,1,20,16,186.5,28.0
20,1,40,12,180.0,131.0
20,1,50,10,182.0,27.0
20,1,75,5,176.5,24.0
20,1,80,4,179.0,23.0
20,1,85,3,181.0,24.0
20,1,90,2,180.0,23.5
20,1,95,1,179.0,23.0
20,1,99,0,181.0,22.5
20,2,0,40,196.0,67.0
20,2,20,32,193.0,29.0
20,2,40,24,184.0,82.0
20,2,50,20,188.0,35.5
20,2,75,10,184.0,35.0
20,2,80,8,183.0,30.0
20,2,85,6,181.0,29.5
20,2,90,4,174.0,31.0
20,2,95,2,175.0,32.0
20,2,99,0,183.0,31.0
